# n_neighbors,slab_index,site_index,metal_index,energy
1,98,0,1,-0.265268
1,98,1,0,-0.143206
1,98,2,0,-0.212357
1,98,3,0,-0.107506
1,98,4,1,-0.305236
1,98,5,0,-0.198219
1,98,6,0,-0.100695
1,98,7,0,-0.081722
1,98,8,4,-1.717002
1,99,0,2,-0.450010
1,99,1,4,-1.329945
1,99,2,4,-1.247928
1,99,3,4,-1.300819
1,99,4,1,-0.112268
1,99,5,5,-0.080557
1,99,6,2,-0.422414
1,99,7,1,-0.149309
1,99,8,2,-0.500014
1,100,0,3,-1.162670
1,100,1,0,-0.164676
1,100,2,0,-0.147057
1,100,3,3,-0.869925
1,100,4,3,-1.090832
1,100,5,1,-0.208180
1,100,6,1,-0.171385
1,100,7,3,-1.088200
1,100,8,5,0.013278
1,101,0,5,-0.011839
1,101,1,5,-0.019163
1,101,2,1,-0.175095
1,101,3,1,-0.129312
1,101,4,5,-0.087420
1,101,5,1,-0.286907
1,101,6,5,-0.093995
1,101,7,4,-1.347580
1,101,8,5,-0.059366
1,102,0,0,-0.154365
1,102,1,4,-1.275072
1,102,2,2,-0.584850
1,102,3,4,-1.446710
1,102,4,1,-0.261040
1,102,5,5,0.009148
1,102,6,1,-0.213510
1,102,7,5,-0.027284
1,102,8,4,-1.377050
1,103,0,4,-1.658317
1,103,1,3,-1.206411
1,103,2,3,-1.111794
1,103,3,5,-0.002635
1,103,4,3,-1.189244
1,103,5,0,-0.146952
1,103,6,4,-1.620216
1,103,7,3,-1.194203
1,103,8,3,-1.180756
1,104,0,2,-0.558600
1,104,1,1,-0.162449
1,104,2,5,-0.019564
1,104,3,5,0.027830
1,104,4,2,-0.588092
1,104,5,2,-0.531319
1,104,6,2,-0.587296
1,104,7,5,-0.019662
1,104,8,2,-0.442026
1,105,0,2,-0.483802
1,105,1,2,-0.505080
1,105,2,1,-0.259808
1,105,3,2,-0.540017
1,105,4,4,-1.616215
1,105,5,2,-0.457888
1,105,6,2,-0.402378
1,105,7,1,-0.085840
1,105,8,4,-1.529499
1,106,0,4,-1.411750
1,106,1,1,-0.161346
1,106,2,3,-1.019517
1,106,3,1,-0.158540
1,106,4,1,-0.250336
1,106,5,3,-0.957154
1,106,6,4,-1.429661
1,106,7,4,-1.477724
1,106,8,1,-0.189470
1,107,0,4,-1.311895
1,107,1,0,-0.155487
1,107,2,2,-0.484623
1,107,3,2,-0.477928
1,107,4,1,-0.278629
1,107,5,4,-1.371670
1,107,6,1,-0.175657
1,107,7,4,-1.381600
1,107,8,2,-0.424952
1,108,0,4,-1.334568
1,108,1,2,-0.480951
1,108,2,4,-1.326921
1,108,3,2,-0.436000
1,108,4,5,-0.032797
1,108,5,5,-0.017299
1,108,6,5,-0.067631
1,108,7,0,-0.351505
1,108,8,2,-0.534609
1,109,0,0,-0.187224
1,109,1,4,-1.371757
1,109,2,5,-0.052816
1,109,3,2,-0.511288
1,109,4,5,-0.003553
1,109,5,0,-0.287959
1,109,6,4,-1.497858
1,109,7,5,0.024573
1,109,8,4,-1.442104
1,110,0,5,-0.050233
1,110,1,5,-0.037474
